FIPS,POPULATION,POP_DENSITY,PCT_URBAN,MEDIAN_INCOME,cluster,State,County
0500000US56015,12642,6,0.545,27197,9,WYOMING,GOSHEN
0500000US56017,4673,2.4,0,34282,9,WYOMING,HOT SPRINGS
0500000US56019,8457,2.1,0.504,31473,9,WYOMING,JOHNSON
0500000US56021,99905,34.2,0.809,43447,13,WYOMING,LARAMIE
0500000US56023,19457,4.4,0,44656,9,WYOMING,LINCOLN
0500000US56025,79382,14.1,0.847,40662,13,WYOMING,NATRONA
0500000US56027,2486,0.9,0.001,26957,9,WYOMING,NIOBRARA
0500000US56029,29664,4.1,0.547,36399,9,WYOMING,PARK
0500000US56031,8607,4.2,0,27126,9,WYOMING,PLATTE
0500000US56033,30812,11.5,0.628,36312,0,WYOMING,SHERIDAN
0500000US56035,8830,2.1,0,55642,9,WYOMING,SUBLETTE
0500000US56037,42459,4.2,0.879,40691,0,WYOMING,SWEETWATER
0500000US56039,23319,5.3,0.373,68047,9,WYOMING,TETON
0500000US56041,20514,10.1,0.575,39598,9,WYOMING,UINTA
0500000US56043,7768,3.8,0.656,31628,9,WYOMING,WASHAKIE
0500000US56045,6891,3,0,34968,9,WYOMING,WESTON
